cnbb170104,2-33,2,318,HP,"LASERJET 1300",REMOVE,
cnbb051233,2-28,2,316,HP,"LASERJET 1300",REMOVE,
cnbb051222,2-26,2,"315 - LAB",HP,"LASERJET 1300",REMOVE,
cnbb170118,1-41,1,112,HP,"LASERJET 1300",REMOVE,
cnbb045811,1-36,1,100,HP,"LASERJET 1300",REMOVE,
cnbb051241,1-81,1,205,HP,"LASERJET 1300",REMOVE,
cnbb170094,1-97,1,211,HP,"LASERJET 1300",REMOVE,
cnbb045772,1-65,1,109,HP,"LASERJET 1300",REMOVE,
cnbb170091,1-80,1,201,HP,"LASERJET 1300",REMOVE,
cnbb051246,1-75,1,"202 - LAB",HP,"LASERJET 1300",REMOVE,
cnbb170102,1-79,1,203,HP,"LASERJET 1300",REMOVE,
cnbcc24442,1-78,1,"204 - LAB",HP,"LASERJET 2300N",REMOVE,
cngsc71054,1-62,1,115,HP,"COLOR LASERJET CP2025N",REMOVE,
vnd3c31216,,,,HP,"LASERJET P1505N",,
cnf8f5x215,1-52,1,108,HP,"LASERJET PRO M1536DNF MFP",REMOVE,
cnc5013214,1-54,1,108,HP,"LASERJET 1220",REMOVE,
cnggb06375,1-53,1,108,HP,"COLOR LASERJET 2500N",REMOVE,
cnbb045801,1-43,1,112A,HP,"LASERJET 1300",REMOVE,
cnbb170060,1-55,1,110,HP,"LASERJET 1300",REMOVE,
cnbb045781,1-57,1,"120 - SPECIAL ED",HP,"LASERJET 1300",REMOVE,
cnbb045819,1-58,1,"120 - SPECIAL ED",HP,"LASERJET 1300",REMOVE,
N8621070018,2-9,2,703,STANDARD,"SD 365",REMOVE,
FZE01271,cnbb051217,2,703,CANON,"IR-ADV 6075",REMOVE,
cnbb051217,1-59,1,"118 - SPECIAL ED",HP,"LASERJET 1300",REMOVE,
cnbb045794,1-61,1,115,HP,"LASERJET 1300",REMOVE,
cnbb045798,1-64,1,111,HP,"LASERJET 1300",REMOVE,
cnbb045821,1-66,1,107,HP,"LASERJET 1300",REMOVE,
cnbcc27207,1-35,1,100,HP,"LASERJET 2300N",REMOVE,
CN22KAK52T05KD,1-10,1,"523 - BUSINESS MANAGER",HP,"OFFICEJET PRO 8600 N911G",REMOVE,
VNB3M28893,1-40,1,114,HP,"LASERJET P2035N",REMOVE,
CNBB051242,1-39,1,114,HP,"LASERJET 1300",REMOVE,
CNBB170114,1-28,1,513,HP,"LASERJET 1300",REMOVE,
CNBJN77812,1-25,1,505,HP,"LASERJET P2015",REMOVE,
cnbb170063,1-98,1,207,HP,"LASERJET 1300",REMOVE,
CNBB045822,1-29,1,515,HP,"LASERJET 1300",REMOVE,
CNC3086708,,,,HP,"LASERJET 1300",REMOVE,
CNBB045789,1-23,1,908A,HP,"LASERJET 1300",REMOVE,
CNBB045809,1-18,1,"WOMENS LOCKER ROOM",HP,"LASERJET 1300",REMOVE,
CNBB170089,1-33,1,"528 - NURSE",HP,"LASERJET 1300",REMOVE,
CNBB045787,1-16,1,823C,HP,"LASERJET 1300",REMOVE,
CNBB170101,1-19,1,"MENS LOCKER ROOM",HP,"LASERJET 1300",REMOVE,
CNBB045793,1-20,1,"MENS LOCKER ROOM",HP,"LASERJET 1300",REMOVE,
CNBCC27192,1-26,1,511,HP,"LASERJET 2300",REMOVE,
CNBCC27194,1-27,1,509,HP,"LASERJET 2300",REMOVE,
CNBCC27203,1-9,1,"531 - MAIN OFFICE BOOKEEPER",HP,"LASERJET 2300N",REMOVE,
CNBCC27216,2-4,2,705,HP,"LASERJET 2300N",REMOVE,
CNBCC27213,2-35,2,702,HP,"LASERJET 2300",REMOVE,
CNBB045824,1-38,1,102,HP,"LASERJET 1300",REMOVE,
JPFMD52859,1-102,1,206-LAB,HP,"COLOR LASERJET 4600DN",REMOVE,
JPBLM84783,1-104,1,"206 - LAB",HP,"LASERJET 8150N",REMOVE,
MY37V3J43V,1-21,1,"MENS LOCKER ROOM",HP,"DESKJET 5650",REMOVE,
CNBB170124,1-82,1,209,HP,"LASERJET 1300",REMOVE,
CNBCC23829,1-100,1,"206 - LAB",HP,"LASERJET 2300",REMOVE,
CNBCC24439,1-101,1,"206 - LAB",HP,"LASERJET 2300",REMOVE,
CNGHG10022,1-103,1,"206 - LAB",HP,"COLOR LASERJET 2500",REMOVE,
CN34MB2JF6,,,,HP,"OFFICEJET PRO 8600 PLUS",,
CNB9S32935,1-7,1,"804 - CARNEY",HP,"LASERJET P2035N",REMOVE,
CNG7D3M12L,1-37,1,100A,HP,"LASERJET PRO M1217NFW MFP",REMOVE,
CNBB170093,1-99,1,208,HP,"LASERJET 1300",,
cnbb170108,1-68,1,103,HP,"LASERJET 1300",REMOVE,
cnbb051199,1-71,1,105,HP,"LASERJET 1300",REMOVE,
CNBB170109,1-69,1,106,HP,"LASERJET 1300",REMOVE,
CNBCC27175,1-67,1,101,HP,"LASERJET 2300",REMOVE,
J0131601112,1-95,1,214,SAVIN,2522,REMOVE,
N0470870022,1-6,1,"502 - MAIN OFFICE WORKROOM",STANDARD,"SD 360",REMOVE,
J0131601815,1-12,1,"804 - CARNEY",SAVIN,2522,REMOVE,
J6036300040,,,,SAVIN,4035,,
cnrxh56956,,,,HP,4250N,REPURPOSE,
CN5CJGI1KF,,,,HP,"OFFICEJET 4215",,
Old Court MS 3rd Party Billing.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
CN33SB2H6Z,,,,HP,"OFFICEJET 8600",REMOVE,
CNG8C1BJ93,1-39,1,"O102 - SPEECH OFFICE",HP,"LASERJET PROFESSIONAL M1217NFW MFP",REMOVE,
Old Court MS Child Find.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
CNFB428011,1-34,1,"105 - ESOL OFFICE",HP,"LASERJET 1012",REMOVE,
CNBJP80526,1-28,1,"103 - ESOL OFFICE",HP,"LASERJET P2015",REMOVE,
CN3315RG11,1-29,1,"103 - ESOL OFFICE",HP,"OFFICEJET 6100",REMOVE,
CNBQ049432,1-30,1,"105 - ESOL OFFICE",HP,"LASERJET 1200",REMOVE,
MY9B2242MJ,1-35,1,"105 - ESOL OFFICE",HP,"OFFICEJET PRO 8000",REMOVE,
CN23R472DD,,1,"105- ESOL OFFICE",HP,"PHOTOSMART 6510",REMOVE,
K9365201613,1-22,1,104,SAVIN,8035,REMOVE,
Old Court MS Removals.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
CN27QBR33D05KD,1-46,1,"120 - ADMIN OFFICE",HP,"OFFICEJET 6100",REMOVE,
MY49O3P0MM,,,,HP,"DESKJET 6540",REMOVE,
MY64DB73DG,,,,HP,"PHOTOSMART C3140",REMOVE,
CNB9C3L5M0,1-16,1,"C102 - PRINCIPAL OFFICE",HP,"LASERJET PRO 100 COLOR MFP M175NW",REMOVE,
CN31SB3G96,,,,HP,"OFFICEJET 8600",REMOVE,
CND8F44BX5,2-6,2,F204,HP,"LASERJET PRO 200 COLOR MFP M276NW",REMOVE,
USGW166939,,,,HP,"LASERJET 2100",REMOVE,
CNCC89Q057,1-12,1,"A101 - STAFF DEV. TEACHER OFFICE",HP,"COLOR LASERJET CP1518NI",REMOVE,
USGW130297,2-9,2,203,HP,"LASERJET 2100TN",REMOVE,
VND3R33598,1-42,1,118,HP,"LASERJET P1006",REMOVE,
CN16N3405C,2-13,2,216,HP,"OFFICEJET 6500A",REMOVE,
MY97O2F14N,,,,HP,PHOTOSMART,REMOVE,
CN0573K2GK,2-22,2,200,HP,"OFFICEJET PRO 8000",REMOVE,
HK14D3Z02W,2-12,2,O202,HP,"OFFICEJET PRO 8000",REMOVE,
CNB9F33644,1-37,1,C112,HP,"LASERJET P2035N",REMOVE,
MY84K241W,,,,HP,"OFFICEJET 7590",,
CNDL117078,2-16,2,212,HP,"LASERJET 1200",REMOVE,
CN36E342TV,2-17,2,209,HP,"OFFICEJET 4620",REMOVE,
CNRC69430D,,,,HP,"LASERJET 1320",,
CNRC69L2M4,2-14,2,"BEHAVIOR SPECIALIST",HP,"LASERJET 1320",REMOVE,
USPD039997,1-17,1,"100 - BAND ROOM",HP,"LASERJET 1100",REMOVE,
CNFC54D1V9,1-45,1,120,HP,"LASERJET 1320",REMOVE,
USGW130292,1-59,1,125,HP,"LASERJET 2100",REMOVE,
CND0300093,1-58,1,125,HP,"COLOR LASERJET CP1518NI",REMOVE,
VNB3204102,1-38,1,S107,HP,"LASERJET PRO P1102W",REMOVE,
CNRC6793F6,1-1,1,"MAIN OFFICE",HP,"LASERJET 1320",REMOVE,
CNB0105778,1-43,1,118,HP,"COLOR LASERJET CP1518NI",REMOVE,
CNGJD53937,1-57,1,"125A - CAGE ROOM",HP,"LASERJET 2430",REMOVE,
VNB3B09775,1-6,1,"A113 - GUIDANCE",HP,"LASERJET PRO P1102W",REMOVE,
CNGC66P0K4,1-13,1,"H103 - NURSE OFFICE",HP,"COLOR LASERJET 2600N",REMOVE,
CNRC6942XY,2-3,2,"201 - LAB",HP,"LASERJET 1320",REMOVE,
CNHC6142RF,,,,HP,"LASERJET 1320",,
CNRC679460,1-11,1,GUIDANCE,HP,"LASERJET 1320",REMOVE,
CNRC69L2L7,2-8,2,F204,HP,"LASERJET 1320",REMOVE,
CN0881F0FY,,,,HP,"OFFICEJET 6000",,
CN0342T02Y,,,,HP,"OFFICEJET 8000",,
CN0713K14D,,,,HP,"OFFICEJET 8000",,
CNJ6D5LRB8,1-8,1,A107,HP,"LASERJET CM1415FNW",REMOVE,
J6056902600,2-10,2,203,SAVIN,8035,REMOVE,
N0370570385,,,,SAVIN,3180DNP,,
J8445801037,,,,SAVIN,4027,,
M1065800144,2-15,2,"BEHAVIOR SPECIALIST",SAVIN,8030E,REMOVE,
W522L500296,1-52,1,L101,SAVIN,"MP 4002 - HIT A MILLION COPIES",REMOVE,
1B99890433,,,,SAVIN,9935DP,,
C3931035071,,,,GESTETNER,5308L,,
K9365400885,2-7,2,F204,SAVIN,8035,REMOVE,
F2640750139,,,,GESTETNER,5309L,,
C3930095002,,,,GESTETNER,5308L,,
1B89880012,,,,SAVIN,9935D,,
F2640750138,,,,GESTETNER,5309L,,
C3931065005,,,,GESTETNER,5308L,,
M2775102357,1-47,1,"119B - STORAGE",SAVIN,8035,REMOVE,
M2775101908,2-4,2,201A,SAVIN,8035E,REMOVE,
C3931035001,,,,GESTETNER,5308L,,
M2774902210,1-18,1,100,SAVIN,8035,REMOVE,
C3932085026,,,,GESTETNER,5308L,,
V1205201088,1-2,1,A102,SAVIN,C4040,REMOVE,
K9365201613,1-22,1,104,SAVIN,8035,REMOVE,
MY4863R1G8,,,,HP,"DESKJET 6540",,
MY3BD4S0K8,,,,HP,"DESKJET 5150",,
Overlea HS Removals.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
U60760G3K499363,2-35,2,"212 - OFFICE",BROTHER,INTELLIFAX-775SI,REMOVE,
CNGC6CR0D9,2-55,2,224,HP,"COLOR LASERJET 2605DN",REMOVE,
CNB1S55926,2-1,2,201,HP,"LASERJET P2015",REMOVE,
CNAC86B0KQ,2-60,2,230,HP,"COLOR LASERJET CP1518NI",REMOVE,
USLNG15292,2-53,2,219,HP,"LASERJET 4100",REMOVE,
USBB359416,,2,217,HP,"LASERJET 4050N",REMOVE,
CN6BFGF23B04KH,,2,,HP,"DESKJET F380 ALLINONE",REMOVE,
CN729DE02T04CY,,2,229,HP,"DESKJET 5610 ALLINONE",REMOVE,
CN0CM5R16B05FR,2-61,2,,HP,"OFFICEJET PRO ",REMOVE,
CNB9S32696,2-38,2,"214 - MATH OFFICE",HP,"LASERJET P2035N",REMOVE,
CNB0CBM0FN,2-50,2,217,HP,"LASERJET PRO 200 COLOR MFP M275NW",REMOVE,
U61283D6J353747,2-63,2,"214-MATH OFFICE",BROTHER,DCP-7020,REMOVE,
USBB356556,2-49,2,217,HP,"LASERJET 4050N",REMOVE,
CN39B3F4NC6B,2-37,2,212-OFFICE,HP,"DESKJET 3650",REMOVE,
MGZ38162,,3,318,CANNON,"IMAGECLASS D340",REMOVE,
CNC9CBB50W,3-8,3,325,HP,"LASERJET PRO 100 COLOR MFP M175NW",REMOVE,
FCNFC5751T8,2-45,2,211,HP,"LASERJET 1320",REMOVE,
FCNFC5751CC,2-48,2,213,HP,"LASERJET 1320",REMOVE,
FCNFC5751T9,3-3,3,315,HP,"LASERJET 1320",REMOVE,
FCNFC5751T0,3-1,3,310,HP,"LASERJET 1320",REMOVE,
CNGXB03526,3-18,3,311,HP,"LASERJET 4250",REPURPOSE,
JPGR003202,2-54,2,"220 - BROADCAST TECH",HP,"COLOR LASERJET 5500",REMOVE,
90T6199000JM33571M,2-34,2,212-OFFICE,LEXMARK,"PRO200-S500 SERIES",REMOVE,
USEK103282,2-36,2,"212 - OFFICE",HP,"LASERJET 4000",REMOVE,
USJG012087,2-42,2,215,HP,"LASERJET 8100",REMOVE,
USLNG15299,2-52,2,219,HP,"LASERJET 4100",REMOVE,
USLNG15293,2-31,2,212,HP,"LASERJET 4100",REMOVE,
FBZB07059,2-62,2,212-OFFICE,CANNON,1960,REMOVE,
CNC9C95G33,2-3,2,HEALTH,HP,"LASERJET PRO M1536DNF MFP",REMOVE,
CNBB435586,3-24,3,305,HP,"LASERJET 1300",REMOVE,
CNBB435584,3-26,3,303,HP,"LASERJET 1300",REMOVE,
CNGC6BV0NS,2-43,2,227,HP,"COLOR LASERJET 2605DN",REMOVE,
CNHC79R0NQ,3-20,3,"306 - OFFICE",HP,"COLOR LASERJET 2600N",REMOVE,
CN581CE52K04CY,,2,HEALTH,HP,"OFFICEJET 5610 ALLINONE",REMOVE,
VND3C73582,3-25,3,304,HP,"LASERJET PRO P1606DN",REPURPOSE,
CNDXB27015,3-21,3,"306 - OFFICE",HP,"LASERJET 4250",REPURPOSE,
VNB4G33914,2-5,2,"SOCIAL WORKER 2",HP,"LASERJET PRO P1102W",REMOVE,
FCNFC5751TH,3-22,3,307,HP,"LASERJET 1320",REMOVE,
CND87D0044,,2,224,HP,"LASERJET M2727NF",REMOVE,
USPD044449,3-13,3,314,HP,"LASERJET 1100",REMOVE,
USPF045339,3-14,3,314,HP,"LASERJET 1100",REMOVE,
MY75IFN084,3-19,3,311,HP,"PHOTOSMART C4240",REMOVE,
CNBJD15270,1-39,1,3,HP,"LASERJET P2015",REMOVE,
CN6BSDE0XM04CY,1-44,1,5,HP,"OFFICEJET 5610",REMOVE,
MY76EGN0W104VP,,1,,HP,"PHOTOSMART C4280",REMOVE,
MY76EGN0SC04VP,,1,,HP,"PHOTOSMART C4280",REMOVE,
CNBB435591,1-29,1,102,HP,"LASERJET 1300",REMOVE,
CNBB435600,1-31,1,"106 - BIOLOGY",HP,"LASERJET 1300",REMOVE,
CNB9J01318,2-16,2,"MAIN OFFICE - JUDY HEATH",HP,"LASERJET P2035",MOVE,
FCNFC5751SR,1-28,1,103,HP,"LASERJET 1320",REMOVE,
CN58G2517804BM,,1,,HP,"PSC 1410 ALLINONE",REMOVE,
AAEF30784,,1,,CANNON,"PIXMA IP6600D",REMOVE,
MY38M3B0PS5C,1-46,1,"FAMILY & CONSUMER SCIENCE",HP,"DESKJET 6127",REMOVE,
CNB9L15543,,1,,HP,"LASERJET P2015",REMOVE,
USGW099472,1-24,1,"SRO OFFICE",HP,"LASERJET 2100TN",REMOVE,
CN18PCM37P05HG,1-43,1,4,HP,"OFFICEJET PRO 8500 A910",REMOVE,
GJC20930,1-26,1,"FACULTY ROOM",CANON,"IMAGECLASS D320",REMOVE,
CN35213GD0,1-40,1,3,HP,"OFFICEJET PRO 276DW",REMOVE,
CN18PCM2D805HG,1-42,1,4,HP,"OFFICEJET PRO 8500 A910",REMOVE,
CNCN114839,,1,4,HP,"LASERJET 5100TN",REMOVE,
CNB0306883,2-4,2,"SOCIAL WORKER 1",HP,"COLOR LASERJET CP1518NI",REMOVE,
CNBJ294685,,2,"SOCIAL WORKER 1",HP,"LASERJET 3052",REMOVE,
CNB1P45153,2-20,2,"BROWN - ASST. PRINCIPAL",HP,"LASERJET P2015",REMOVE,
CNFC53B3Z3,1-19,1,113,HP,"LASERJET 1320",REMOVE,
FCNFC5751TG,1--30,1,104,HP,"LASERJET 1320",REMOVE,
FCNFC5751BF,2-8,2,207,HP,"LASERJET 1320",REMOVE,
FCNFC5751CV,2-7,2,207,HP,"LASERJET 1320",REMOVE,
FCNFC5751T7,1-47,1,7,HP,"LASERJET 1320",REMOVE,
AAGA88732,,1,LIBRARY,CANNON,MP530,REMOVE,
VNB3B49128,2-24,2,"MAIN OFFICE - KATHY BARBER",HP,"LASERJET PRO P1606DN",REPURPOSE,
USBB007688,1-2,1,LIBRARY,HP,"LASERJET 4050N",REMOVE,
FCNFC5751SD,2-17,2,"MAIN OFFICE",HP,"LASERJET 1320",REMOVE,
CNB1P43588,2-18,2,"BURCHETT - COUNSELOR",HP,"LASERJET P2015",REMOVE,
CNB1N47697,2-14,2,"MAIN OFFICE",HP,"LASERJET P2015",REMOVE,
FCNFC5751CR,,2,MAINOFFICE,HP,"LASERJET 1320",REMOVE,
EKW27605,1-36,1,"107 - PHYSICS",CANON,"IMAGECLASS MF4350D",REMOVE,
CNB0306884,2-15,2,"MAIN OFFICE - PRINCIPAL",HP,"COLOR LASERJET CP1518NI",REMOVE,
GMSE012381,1-20,1,113,EPSON,"STYLUS PHOTO R2400",REMOVE,
CNGN127997,1-14,1,"114 - PRINT SHOP",HP,"LASERJET 5100",REMOVE,
USGW062606,2-19,2,"ANDREW - COUNSELOR",HP,"LASERJET 2100",REMOVE,
CNB1225429,L-4,L,"GIRLS P.E. OFFICE",HP,"COLOR LASERJET CP1215",REMOVE,
U63274F3J433900,2-29,2,"GUIDANCE - COUNSELORS AREA",BROTHER,INTELLIFAX-2840,REMOVE,
U61639B0J136682,2-13,2,"MAIN OFFICE",BROTHER,INTELLIFAX-4100E,REMOVE,
CN15RJ40MH05HR,,1,,HP,"OFFICEJET 4500 WIRELESS",REMOVE,
CN2CTBWKPK05KC,L-1,L,"BOYS COACH'S OFFICE",HP,"OFFICEJET PRO 8600",REMOVE,
MY458B919C0400,,L,,HP,"PHOTOSMART 2610 ALLINONE",REMOVE,
MY03512184JM,L-5,L,"CHIEF CUSTODIAN ",HP,"DESKJET 950C",REMOVE,
K61076090752,1-12,1,"114 - PRINT SHOP",SAVIN,C3535,REMOVE,
1B30870126,,1,,SAVIN,"9935 DPE",REMOVE,
CNGJB78242,3-23,3,305,HP,"LASERJET 2420",REMOVE,
SA32R012005616,1-35,1,105,"KONICA MINOLTA","BIZHUB 20",REMOVE,
F2651150137,2-23,2,"MAIN OFFICE - DUPLICATING ROOM",GESTETNER,"5309L COPY PRINTER",REMOVE,
US54R1G0CFIF,3-9,3,325,HP,"DESKJET 660C",REMOVE,
Owings Mills ES Removals.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
USQC010368,2-4,2,"ROOM 208",HP,"LASERJET 4000N",REMOVE,
CNGC6DC1J6,2-16,2,"ROOM 200",HP,"COLOR LASERJET 2605DN",REMOVE,
CNGC74B02D,2-5,2,"ROOM 205",HP,"COLOR LASERJET 2605DN",REMOVE,
USBB049525,2-15,2,"ROOM 201",HP,"LASERJET 4050",REMOVE,
CNGRG74512,2-8,2,"ROOM 204",HP,"LASERJET 2200DN",REMOVE,
USMB195104,2-6,2,"ROOM 205",HP,"LASERJET 4000N",REMOVE,
CNGJB74713,2-2,2,"ROOM 206",HP,"LASERJET 2420DN",REMOVE,
CNGKC84838,,,,HP,"LASERJET 2200DN",REMOVE,
JPBGF13515,,,,HP,"LASERJET 2200DN",REMOVE,
CNBCC18652,2-10,2,"ROOM 203",HP,"LASERJET 2300",REMOVE,
JPGGB64771,2-9,2,"ROOM 209",HP,"LASERJET 2200DN",REMOVE,
USJNG01219,1-47,1,"REC ROOM",HP,"LASERJET 4100 SERIES",REMOVE,
USMB283268,1-57,1,"ROOM 113",HP,"LASERJET 4000 SERIES",REMOVE,
JPGGF28047,1-60,1,"ROOM 111",HP,"LASERJET 2200D",REMOVE,
USGW140915,1-59,1,"ROOM 112",HP,"LASERJET 2100TN",REMOVE,
CNGKK41600,1-64,1,"ROOM K1",HP,"LASERJET 2430",REMOVE,
USMC047450,1-61,1,"ROOM K2",HP,"LASERJET 4000N",REMOVE,
USEF222904,1-72,1,"ANNEX - ROOM 5",HP,"LASERJET 4000",REMOVE,
USCC143082,1-77,1,"ANNEX - ROOM 7",HP,"LASERJET 4050",REMOVE,
MY0AC110F4JM,,,,HP,"DESKJET 950C",REMOVE,
FCNHC58R122,,,,HP,"LASERJET 2015",REMOVE,
CNBJP29834,,,,HP,"LASERJET 2015",REMOVE,
CNBJN10249,,,,HP,"LASERJET 2015",REMOVE,
CNFB573780,1-75,1,"ANNEX - ROOM 9",HP,"LASERJET 1012",REMOVE,
CNGRB86383,1-71,1,"ANNEX - ROOM 3",HP,"LASERJET 2200",REMOVE,
CNGKB09338,1-70,1,"ANNEX - ROOM 1",HP,"LASERJET 2420",REMOVE,
Owings Mills ES Special Funds.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
MX1941Y030RO,,,,HP,"DESKJET 960C",REMOVE,
CNC6068283,2-1,2,"ROOM 207",HP,"LASERJET 1200",REMOVE,
USMC002474,2-3,2,"PENTHOUSE 2",HP,"LASERJET 4000N",REMOVE,
CNGRG53588,2-14,2,"ROOM 202",HP,"LASERJET 2200DN",REMOVE,
MY14J1D0YPRO,,,,HP,"DESKJET 960C",REMOVE,
USPE042166,,,,HP,"LASERJET 1100",REMOVE,
USEK007607,1-53,1,"ROOM 109",HP,"LASERJET 4000",REMOVE,
USBB004073,,,,HP,"LASERJET 6MP",REMOVE,
CNGC6BC08P,,,,HP,"COLOR LASERJET 2600",REMOVE,
USGV097609,1-54,1,"ROOM 110",HP,"LASERJET 2100N",REMOVE,
CNBDB85859,1-49,1,"ROOM 115",HP,"LASERJET 2300",REMOVE,
CNHC81B1G2,1-58,1,"ROOM 113",HP,"COLOR LASERJET 2600N",REMOVE,
CNCW009964,1-28,1,"ROOM 102",HP,"LASERJET 1200",REMOVE,
JPGGB82097,,,,HP,"LASERJET 2200DN",REMOVE,
USRB048227,1-81,1,"TRAILER 1",HP,"LASERJET 4000",REMOVE,
Owings Mills HS Removals.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
CNDJB08288,,,,HP,"LASERJET 2420",REMOVE,
MY744BD0H804XQ,,,,HP,"PHOTOSMART C5280",REMOVE,
MY85NG20Q004XQ,1-29,1,"ART OFFICE",HP,"PHOTOSMART C5280",REMOVE,
VNB3H01833,2-18,2,"TEACHER PLANNING - SOCIAL STUDIES",HP,"LASERJET PRO 400 M401DN",REPURPOSE,
VNB3D25753,2-1,2,"TEACHER PLANNING",HP,"LASERJET PRO P1606DN",REPURPOSE,
VNB3R18403,2-7,2,"OFFICE - MR. SAMAY",HP,"LASERJET P3015",REPURPOSE,
CNDJB17626,2-16,2,"TEACHER PLANNING - SOCIAL STUDIES",HP,"LASERJET 2420DN",REMOVE,
CNDJB71059,2-19,2,"CONFERENCE ROOM BY 316",HP,"LASERJET 2420DN",REMOVE,
USFB083102,,,,HP,"LASERJET 2100",REMOVE,
CN17F181SN,,,,HP,"LASERJET COLOR M175",REMOVE,
CNG895S1CC,1-41,1,"FIRST FLOOR FACULTY ROOM",HP,"LASERJET M1522NF MFP",REMOVE,
CNC986M02D,1-33,1,"OFFICE NEXT TO 212",HP,"LASERJET M1522NF MFP",REMOVE,
8CGM5899,,,,APPLE,LASERWORKS,REMOVE,
CNDJC09461,2-13,2,"TEACHER PLANNING - MATH",HP,"LASERJET 2420",REMOVE,
USCB006414,,,,HP,"LASERJET 2100",REMOVE,
N/A,,,,LEXMARK,C540N,REMOVE,
20W018502150134308,,,,LEXMARK,X7350,REMOVE,
MY9BC410K505FR,,,,HP,"OFFICEJE 8500",REMOVE,
CNT1N04349,2-5,2,LIBRARY,HP,"LASERJET P3005",REMOVE,
USGW140914,G-8,G,"OFFICE 1",HP,"LASERJET 2100TN",REMOVE,
USBNH40200,,,,HP,"LASERJET 4100",REMOVE,
CNBGH16135,2-15,2,"OFFICE INSIDE 311 - GRESHAM",HP,"LASERJET 2300",REMOVE,
CNDJC09442,2-8,2,"304 - SCIENCE CLASSROOM",HP,"LASERJET 2420",REMOVE,
CNBJS07597,1-37,1,"GIRLS P.E. OFFICE",HP,"LASERJET P2015",REMOVE,
CN224AT2FM05KC,1-44,1,"AD OFFICE",HP,"OFFICEJET PRO 8600 N911A",REMOVE,
JPBKD16973,1-25,1,"OFFICE BETWEEN 203/204",HP,"COLOR LASERJET 4600",REMOVE,
N6781170045,1-11,1,"MAIN OFFICE - CONFERENCE ROOM",SAVIN,3180DNP,REMOVE,
JPBLL72624,1-23,1,"203 - LAB",HP,"LASERJET 8150",REMOVE,
21HTX46447,,,,CANON,6075,REMOVE,
U61588K0F465033,1-20,1,"GUIDANCE - RECORDS ROOM",BROTHER,INTELLIFAX-1860C,REMOVE,
21DKG20983,,,,CANON,"IMAGECLASS MF6540",REMOVE,
CNB88BF03J,G-4,G,"102A - CLASSROOM",HP,"COLOR LASERJET CM2320N MFP",REMOVE,
39303019,,,,SAVIN,2513,REMOVE,
VNB3224799,1-21,1,"GUIDANCE - RECORDS ROOM",HP,"LASERJET P2035",REMOVE,
CNGS442439,1-9,1,"OFFICE - BORGMANN",HP,"COLOR LASERJET CP2025DN",REMOVE,
U60283H3J606408,1-10,1,"OFFICE - BORGMANN",BROTHER,INTELLIFAX-4750E,REMOVE,
CNBJ635721,G-3,G,"102B - CLASSROOM",HP,"LASERJET P2055DN",REPURPOSE,
USGW045642,,,,HP,"LASERJET 2100",REMOVE,
CNBFB36295,1-5,1,"ASST PRINCIPAL - FLAM",HP,"LASERJET 2300",REMOVE,
VNB3H13331,1-3,1,"ASST PRINCIPAL - CRABBE",HP,"LASERJET P2035N",REPURPOSE,
CN8ARHG0F505BN,,,,HP,"PHOTOSMART C4480",REMOVE,
K9356001076,1-6,1,"MAIN OFFICE - WORKROOM",SAVIN,8035,REMOVE,
VND3Y20791,2-20,2,"SCHOOL PSYCHOLOGIST",HP,"LASERJET P1006",REMOVE,
Parkville HS Removals.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
USBC114244,3-11,3,"311 - CLASSROOM",HP,"LASERJET 4050",REMOVE,
USGW070942,3-1,3,"342 - CLASSROOM",HP,"LASERJET 2100",REMOVE,
USGW070917,3-5,3,"333 - CLASSROOM",HP,"LASERJET 2100",REMOVE,
USGW070931,3-18,3,"300 - LAB",HP,"LASERJET 2100",REMOVE,
CNRXY12856,2-3,2,"200 - CLASSROOM",HP,"LASERJET 4250",REMOVE,
USGW070897,,,,HP,"LASERJET 2100",REMOVE,
USGW070946,3-6,3,"330 - CLASSROOM",HP,"LASERJET 2100",REMOVE,
USKC179484,,,,HP,"LASERJET 5",REMOVE,
USGW070920,2-1,2,"239 - CLASSROOM",HP,"LASERJET 2100",REMOVE,
USLC003241,2-4,2,"200 - CLASSROOM",HP,"LASERJET 5",REMOVE,
USPF045338,,,,HP,"LASERJET 1100",REMOVE,
JPRC66P0M2,,,,HP,"LASERJET 1320",REMOVE,
